time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.1178;   -0.0667;    0.5749;   -0.6431;    0.2735;   -0.3758;   -0.2374;    0.4783;   -0.2644;   -0.2550;   -0.0225;   -0.0524;
   2;    1.0772;   -0.2101;    0.4476;   -0.4843;    0.1884;   -0.3707;   -0.2315;    0.4144;   -0.2030;   -0.2656;   -0.0128;    0.0015;
   3;    1.2365;   -0.2041;    0.4568;   -0.5260;    0.2092;   -0.3678;   -0.2249;    0.4129;   -0.1822;   -0.2888;   -0.0228;    0.0520;
   4;    1.4858;   -0.1042;    0.4601;   -0.6158;    0.2897;   -0.3649;   -0.2876;    0.3232;   -0.1696;   -0.2685;   -0.0867;    0.0836;
   5;    1.6191;   -0.2253;    0.5069;   -0.6048;    0.3367;   -0.2802;   -0.4013;    0.2801;   -0.2329;   -0.2462;   -0.0127;    0.0407;
   6;    1.4893;   -0.2548;    0.5383;   -0.4936;    0.3349;   -0.2349;   -0.3596;    0.2543;   -0.2886;   -0.2528;    0.0772;    0.0418;
   7;    1.2791;   -0.2590;    0.4628;   -0.3072;    0.3809;   -0.2688;   -0.3547;    0.2102;   -0.2558;   -0.2529;    0.0609;    0.0720;
   8;    1.4692;   -0.3274;    0.4574;   -0.3131;    0.4337;   -0.2092;   -0.4143;    0.1913;   -0.2801;   -0.2750;    0.0731;    0.0332;
   9;    1.5592;   -0.3012;    0.3394;   -0.2199;    0.4533;   -0.0923;   -0.3750;    0.0868;   -0.3171;   -0.2943;    0.0867;    0.0495;
  10;    1.5112;   -0.2589;    0.3375;   -0.1823;    0.4376;   -0.0809;   -0.2584;    0.0235;   -0.3950;   -0.3065;    0.0848;    0.1239;
  11;    1.5144;   -0.3275;    0.4061;   -0.1824;    0.4936;   -0.0580;   -0.2849;    0.0110;   -0.3970;   -0.2796;    0.0706;    0.1090;
  12;    1.5871;   -0.4627;    0.4685;   -0.1227;    0.4146;    0.0146;   -0.3349;   -0.0396;   -0.3168;   -0.2683;    0.0767;    0.0704;
  13;    1.4848;   -0.5419;    0.5267;    0.0213;    0.3484;    0.0415;   -0.3527;   -0.0471;   -0.2820;   -0.2945;    0.1332;    0.0560;
  14;    1.2978;   -0.5926;    0.6154;    0.0219;    0.4582;    0.0059;   -0.3477;    0.0135;   -0.3392;   -0.3236;    0.1651;    0.0774;
  15;    1.1336;   -0.7242;    0.5795;    0.1302;    0.4713;   -0.0752;   -0.3897;    0.0077;   -0.3088;   -0.2217;    0.1566;   -0.0386;
  16;    1.0280;   -0.6902;    0.6402;    0.1603;    0.4839;   -0.0265;   -0.4078;   -0.0169;   -0.2640;   -0.2602;    0.1435;   -0.0328;
