time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.5348;   -0.2936;    0.6979;   -0.2313;   -0.3875;   -0.4233;   -0.1695;    0.0792;    0.1395;   -0.0959;   -0.1533;    0.2353;
   2;    1.5346;   -0.2760;    0.5987;   -0.2560;   -0.3407;   -0.4611;   -0.1193;    0.1024;    0.1288;   -0.0721;   -0.1880;    0.1994;
   3;    1.6638;   -0.3256;    0.5109;   -0.2349;   -0.3231;   -0.4673;   -0.0568;    0.0771;    0.1032;   -0.0425;   -0.2221;    0.1606;
   4;    1.5754;   -0.5730;    0.5849;   -0.1764;   -0.4056;   -0.2360;   -0.2254;    0.0609;    0.1397;   -0.1761;   -0.1544;    0.1638;
   5;    1.2912;   -0.5300;    0.5876;   -0.0848;   -0.3259;   -0.2349;   -0.3017;   -0.0005;    0.1335;   -0.1905;   -0.1463;    0.2152;
   6;    1.3623;   -0.3836;    0.5043;   -0.2421;   -0.1447;   -0.2790;   -0.1498;    0.0707;    0.1151;   -0.1995;   -0.2683;    0.2260;
   7;    1.3655;   -0.2803;    0.4160;   -0.2807;   -0.0629;   -0.2575;   -0.0494;    0.0652;    0.1190;   -0.2815;   -0.3117;    0.2814;
   8;    1.3180;   -0.2145;    0.3311;   -0.1796;   -0.1123;   -0.1708;   -0.0365;    0.0184;    0.0789;   -0.3615;   -0.2026;    0.2716;
   9;    1.2843;   -0.2717;    0.5349;   -0.2553;   -0.0406;   -0.0629;   -0.0570;   -0.0544;   -0.0723;   -0.3414;   -0.0961;    0.2857;
  10;    1.2979;   -0.3770;    0.7097;   -0.2436;   -0.0407;   -0.0095;   -0.1022;   -0.1517;   -0.1440;   -0.2454;   -0.0709;    0.2200;
  11;    1.3221;   -0.4483;    0.6421;   -0.1619;    0.0689;    0.0437;   -0.1540;   -0.2882;   -0.1553;   -0.1512;   -0.0955;    0.1700;
  12;    1.1518;   -0.5336;    0.6213;   -0.0375;    0.1709;    0.0433;   -0.1635;   -0.3041;   -0.1508;   -0.1744;   -0.1067;    0.2021;
  13;    1.0837;   -0.5352;    0.6951;   -0.0046;    0.2606;    0.0219;   -0.1248;   -0.3147;   -0.2576;   -0.1135;   -0.0318;    0.1595;
  14;    1.1548;   -0.5671;    0.6426;    0.0234;    0.3853;   -0.0145;   -0.1201;   -0.2262;   -0.3535;   -0.1196;   -0.0068;    0.1207;
  15;    1.2567;   -0.5679;    0.4977;    0.1229;    0.4820;   -0.0331;   -0.1882;   -0.2330;   -0.2350;   -0.1792;   -0.0890;    0.1505;
  16;    1.1676;   -0.5509;    0.5388;    0.0851;    0.5337;   -0.0047;   -0.2460;   -0.2011;   -0.2528;   -0.1591;   -0.0729;    0.0685;
  17;    1.0288;   -0.4609;    0.5367;    0.0969;    0.5585;   -0.0542;   -0.2220;   -0.1907;   -0.2892;   -0.1183;   -0.0694;    0.0099;
  18;    0.9379;   -0.4461;    0.5620;    0.1563;    0.4792;   -0.0132;   -0.2047;   -0.2624;   -0.2193;   -0.1523;   -0.0760;    0.0324;
  19;    0.9487;   -0.5017;    0.6296;    0.1045;    0.5243;   -0.0183;   -0.2494;   -0.2402;   -0.2459;   -0.1185;   -0.0794;   -0.0055;
  20;    0.9017;   -0.5246;    0.7081;    0.1221;    0.4668;   -0.0255;   -0.1967;   -0.2765;   -0.2743;   -0.0672;   -0.0925;   -0.0351;
  21;    0.8706;   -0.4926;    0.7159;    0.1742;    0.4581;   -0.0811;   -0.1611;   -0.2717;   -0.2595;   -0.0790;   -0.1196;   -0.0161;
