time;row_1;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;row_12;
   1;    1.7208;    0.0105;    0.3550;   -0.5158;    0.0330;   -0.4929;   -0.1766;    0.2259;   -0.1208;   -0.1469;   -0.1119;    0.0697;
   2;    1.7542;   -0.1469;    0.3608;   -0.3978;    0.0752;   -0.4497;   -0.1907;    0.2525;   -0.1498;   -0.1323;   -0.1269;    0.0212;
   3;    1.4347;   -0.0897;    0.2688;   -0.2837;    0.0442;   -0.2672;   -0.2152;    0.1772;   -0.1144;   -0.2000;   -0.1104;   -0.0094;
   4;    1.2369;   -0.1345;    0.2004;   -0.2053;    0.1151;   -0.1442;   -0.1986;    0.0607;   -0.1676;   -0.2366;   -0.1354;    0.0479;
   5;    1.5053;   -0.4192;    0.2801;   -0.2222;    0.2075;   -0.0617;   -0.2152;    0.0152;   -0.1541;   -0.3248;   -0.1855;    0.1124;
   6;    1.5372;   -0.4756;    0.3689;   -0.1408;    0.1844;   -0.0055;   -0.2065;   -0.0789;   -0.1764;   -0.3496;   -0.1354;    0.1790;
   7;    1.5657;   -0.4404;    0.2275;    0.1198;    0.1825;   -0.0281;   -0.2201;   -0.1191;   -0.2336;   -0.3360;   -0.0206;    0.1841;
   8;    1.6250;   -0.3804;    0.1064;    0.2788;    0.2126;   -0.1072;   -0.1836;   -0.1276;   -0.2719;   -0.2655;   -0.0016;    0.1425;
   9;    1.6871;   -0.7106;    0.3442;    0.2708;    0.3030;   -0.1817;   -0.2208;   -0.0477;   -0.3014;   -0.2299;    0.0228;    0.0793;
  10;    1.4053;   -0.4183;    0.2261;    0.3012;    0.3400;   -0.1415;   -0.3438;   -0.0534;   -0.2578;   -0.2234;    0.0571;    0.0431;
  11;    1.3795;   -0.4293;    0.2223;    0.3271;    0.4407;   -0.2241;   -0.2912;   -0.0971;   -0.2704;   -0.1537;    0.0389;    0.0263;
  12;    1.3887;   -0.5907;    0.3009;    0.3427;    0.4129;   -0.2127;   -0.1958;   -0.1559;   -0.3001;   -0.1148;    0.0419;    0.0340;
  13;    1.4231;   -0.6437;    0.2963;    0.3519;    0.4522;   -0.2079;   -0.1712;   -0.1739;   -0.3198;   -0.0865;    0.0296;    0.0266;
  14;    1.3764;   -0.6812;    0.4064;    0.2902;    0.4669;   -0.1427;   -0.1921;   -0.2170;   -0.2759;   -0.0687;   -0.0257;    0.0223;
  15;    1.3512;   -0.6776;    0.4043;    0.3588;    0.4552;   -0.1814;   -0.1705;   -0.2016;   -0.2591;   -0.0989;   -0.0365;    0.0341;
