time;row_1;row_2;row_3;row_4;
1;19.2;296.2;318.887;1.52043;
2;2.8;291.6;313.883;1.5719;
3;-14.8;286.2;309.005;1.62891;
4;-35;278;302.696;1.69715;
5;-60.4;265.6;294.813;1.78805;
6;-80.8;252.6;287.415;1.86719;
7;-121.8;232.2;283.502;2.0272;
8;-161.6;206.8;282.171;2.19426;
9;-200.6;176.8;284.862;2.36777;
10;-236.4;142.6;290.807;2.53875;
11;-267.8;102.4;298.258;2.71031;
12;-290;60.8;304.693;2.86542;
13;-306;13.8;311.245;3.0254;
14;-312.2;-34.8;315.595;-3.10192;
15;-305;-84;314.266;-2.94392;
16;-292;-132.6;315.089;-2.7839;
17;-272.4;-180.2;317.59;-2.62118;
18;-246.6;-224.6;321.412;-2.46073;
19;-213.4;-264.4;324.828;-2.3005;
20;-171.8;-299.2;327.55;-2.13425;
21;-126.8;-324.8;329.246;-1.97651;
22;-79;-344;332.039;-1.82079;
23;-30.2;-354.2;333.588;-1.67093;
24;19.2;-355.8;333.903;-1.5227;
25;68;-347.4;331.522;-1.3739;
26;119.2;-330;328.874;-1.21015;
27;167;-305;326.767;-1.04554;
28;211.8;-272.8;326.029;-0.876319;
29;251.4;-234.6;326.663;-0.70753;
30;283;-191.8;327.191;-0.544626;
31;309;-147;330.304;-0.387184;
32;324.6;-98;330.251;-0.231329;
33;329.6;-47.8;327.449;-0.0780058;
34;322.4;3.2;320.269;0.0796515;
35;302.2;53.2;308.433;0.247242;
36;267.4;99.4;290.924;0.431533;
37;221.4;141.4;272.813;0.64348;
38;222;152.2;279.895;0.673067;
39;214.4;171.6;286.738;0.742548;
40;180.2;200.6;284.649;0.899492;
41;118.8;232.2;279.531;1.14424;
