time;row_1;row_2;row_3;row_4;
1;10;257;272.349;1.55701;
2;-6.4;252;267.622;1.61807;
3;-25.6;243.4;260.675;1.69327;
4;-42.2;233.6;253.593;1.76301;
5;-60;221.4;245.817;1.84366;
6;-78;209;239.62;1.93005;
7;-116.4;190.6;239.679;2.10797;
8;-155.4;166.4;243.213;2.29779;
9;-194.6;138.4;252.922;2.48832;
10;-233.2;107.4;269.063;2.66797;
11;-269;74.8;289.624;2.82517;
12;-299.4;42.2;311.011;2.95557;
13;-322.4;8.2;329.486;3.07014;
14;-340.6;-27.2;347.049;-3.10736;
15;-349.6;-60.6;358.714;-3.01503;
16;-350;-95.4;365.134;-2.92049;
17;-342.8;-129;367.09;-2.82675;
18;-327.6;-161.2;364.325;-2.72964;
19;-302.6;-191.4;355.512;-2.62344;
20;-268.2;-217.8;341.053;-2.50597;
21;-226.2;-240.6;323.699;-2.37185;
22;-177.6;-259.4;305.57;-2.21636;
23;-127;-272.2;289.379;-2.0493;
24;-73.2;-279.4;275.769;-1.86303;
25;-17.2;-280.6;266.311;-1.65895;
26;40.6;-274.8;261.742;-1.43916;
27;97.4;-264.6;265.421;-1.22023;
28;151.8;-249.6;275.811;-1.01487;
29;203.4;-229.4;291.031;-0.826526;
30;253.8;-203.8;311.138;-0.65073;
31;299.6;-175.6;334.284;-0.500044;
32;339.4;-146.4;358.013;-0.374841;
33;372.6;-115.2;379.725;-0.266156;
34;397.2;-81.6;396.533;-0.16793;
35;410.6;-47.2;405.609;-0.0786722;
36;408.4;-8.6;402.211;0.0167152;
37;388.6;34.2;385.548;0.128803;
38;349.2;78.8;355.636;0.267852;
39;298.2;120.4;321.96;0.435156;
40;238.4;155.4;288.17;0.634081;
41;237;161.4;290.652;0.653566;
42;223.8;178.2;291.172;0.727004;
43;176.2;211.6;283.511;0.927965;
44;83.8;253;279.306;1.28943;
