time;row_1;row_2;row_3;row_4;
1;-33.4;240.8;261.223;1.71362;
2;-47.4;241;263.777;1.76607;
3;-63.4;239.8;266.181;1.82595;
4;-81.8;235.6;267.427;1.89655;
5;-98.4;229.8;267.822;1.96225;
6;-113;219.8;264.716;2.02769;
7;-147.2;205.8;269.771;2.16478;
8;-179.6;189;276.369;2.29634;
9;-212.4;165;283.085;2.43977;
10;-243.2;135.4;290.619;2.58649;
11;-270.6;102;299.381;2.73003;
12;-292.8;65.6;308.075;2.86758;
13;-309.8;26.4;316.676;3.00168;
14;-320.8;-17.2;324.582;3.13986;
15;-327.8;-61.8;334.493;-3.00956;
16;-328.2;-105;343.252;-2.88463;
17;-323.2;-147;351.595;-2.7652;
18;-313.2;-189;360.277;-2.6463;
19;-291;-226.8;361.376;-2.52477;
20;-262.4;-260;359.904;-2.40326;
21;-226.2;-288.4;355.156;-2.27516;
22;-183;-310.4;347.165;-2.13888;
23;-133.8;-326.4;337.913;-1.99013;
24;-79;-333.8;326.698;-1.82698;
25;-17.8;-333.2;316.174;-1.63911;
26;44;-325.4;310.254;-1.4408;
27;108.2;-309.2;309.578;-1.22676;
28;173.2;-287;318.105;-1.00914;
29;231;-256.8;329.798;-0.81074;
30;284.4;-221.4;346.719;-0.627748;
31;329.2;-180.2;363.707;-0.462977;
32;365;-137.8;380.641;-0.320829;
33;391;-95.2;394.885;-0.197377;
34;407;-51.6;404.635;-0.0837196;
35;410;-8.8;406.317;0.0220625;
36;402.2;33.6;401.715;0.128212;
37;374.6;74.4;382.1;0.243605;
38;334.6;113.6;355.945;0.377993;
39;284;149;326.086;0.536824;
40;228.4;179;298.612;0.719391;
41;224;185;299.348;0.744156;
42;209;198.2;297.917;0.810905;
43;168.4;219.6;288.861;0.964428;
44;97.6;242.4;276.563;1.2247;
